pcap_file,packet_index,ts,ts_iso,frame_len,src_ip,dst_ip,src_port,dst_port,protocol,geoip_src_country,geoip_src_asn,geoip_dst_country,geoip_dst_asn,is_dns,is_http,is_tls,tls_sni,tls_cert_issuer,tls_cert_fingerprint,tls_cached_info,tcp_flags,dns_qname,dns_qtype,dns_resp_code,dns_a_record,dns_a_ttl,dns_qname_length,dns_qname_entropy,enrich_vt,enrich_whois
demo.pcapng,4745,1762971112.362447,2025-11-12T18:11:52.362447,212,,,443,52969,TCP,,,,,0,0,1,,,,{},0x0018,,,,,,,,,
demo.pcapng,4746,1762971112.362556,2025-11-12T18:11:52.362556,74,,,52969,443,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4747,1762971112.550826,2025-11-12T18:11:52.550826,436,,,443,62414,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4748,1762971112.550826,2025-11-12T18:11:52.550826,290,,,443,62414,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4749,1762971112.552321,2025-11-12T18:11:52.552321,99,,,62414,443,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4750,1762971112.559346,2025-11-12T18:11:52.559346,88,,,443,62414,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4751,1762971112.964684,2025-11-12T18:11:52.964684,86,,,443,52962,TCP,,,,,0,0,0,,,,,0x0012,,,,,,,,,
demo.pcapng,4752,1762971113.189789,2025-11-12T18:11:53.189789,1292,,,50054,443,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4753,1762971113.189915,2025-11-12T18:11:53.189915,1292,,,50054,443,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4754,1762971113.190353,2025-11-12T18:11:53.190353,225,,,52966,443,TCP,,,,,0,0,1,,,,{},0x0018,,,,,,,,,
demo.pcapng,4755,1762971113.191582,2025-11-12T18:11:53.191582,171,,,52966,443,TCP,,,,,0,0,1,,,,{},0x0018,,,,,,,,,
demo.pcapng,4756,1762971113.196961,2025-11-12T18:11:53.196961,1252,,,443,52966,TCP,,,,,0,0,1,,,,{},0x0018,,,,,,,,,
demo.pcapng,4757,1762971113.201215,2025-11-12T18:11:53.201215,1294,,,443,52966,TCP,,,,,0,0,1,,,,{},0x0010,,,,,,,,,
demo.pcapng,4758,1762971113.201215,2025-11-12T18:11:53.201215,329,,,443,52966,TCP,,,,,0,0,1,,,,{},0x0018,,,,,,,,,
demo.pcapng,4759,1762971113.201314,2025-11-12T18:11:53.201314,74,,,52966,443,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4760,1762971113.209365,2025-11-12T18:11:53.209365,1262,,,443,50054,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4761,1762971113.210144,2025-11-12T18:11:53.210144,1262,,,443,50054,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4762,1762971113.210144,2025-11-12T18:11:53.210144,1262,,,443,50054,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4763,1762971113.210843,2025-11-12T18:11:53.210843,1292,,,50054,443,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4764,1762971113.211799,2025-11-12T18:11:53.211799,1262,,,443,50054,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4765,1762971113.211799,2025-11-12T18:11:53.211799,1262,,,443,50054,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4766,1762971113.212128,2025-11-12T18:11:53.212128,116,,,50054,443,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4767,1762971113.213033,2025-11-12T18:11:53.213033,961,,,443,50054,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4768,1762971113.214077,2025-11-12T18:11:53.214077,116,,,50054,443,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4769,1762971113.217962,2025-11-12T18:11:53.217962,147,,,50054,443,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4770,1762971113.218393,2025-11-12T18:11:53.218393,144,,,50054,443,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4771,1762971113.223301,2025-11-12T18:11:53.223301,1514,,,443,50054,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4772,1762971113.223895,2025-11-12T18:11:53.223895,121,,,443,50054,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4773,1762971113.223895,2025-11-12T18:11:53.223895,105,,,443,50054,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4774,1762971113.224142,2025-11-12T18:11:53.224142,108,,,50054,443,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4775,1762971113.248516,2025-11-12T18:11:53.248516,105,,,443,50054,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4776,1762971113.26195,2025-11-12T18:11:53.261950,109,,,50054,443,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4777,1762971113.776242,2025-11-12T18:11:53.776242,55,192.168.29.118,13.248.151.210,52699,443,TCP,,,United States,AS16509 AMAZON-02,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4778,1762971113.782656,2025-11-12T18:11:53.782656,66,13.248.151.210,192.168.29.118,443,52699,TCP,United States,AS16509 AMAZON-02,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4779,1762971113.887868,2025-11-12T18:11:53.887868,101,,,50702,53,UDP,,,,,1,0,0,,,,,,imgs.search.brave.com,65,,,,21.0,3.594465636961452,{},{}
demo.pcapng,4780,1762971113.888445,2025-11-12T18:11:53.888445,101,,,58575,53,UDP,,,,,1,0,0,,,,,,imgs.search.brave.com,28,,,,21.0,3.594465636961452,{},{}
demo.pcapng,4781,1762971113.888879,2025-11-12T18:11:53.888879,101,,,58442,53,UDP,,,,,1,0,0,,,,,,imgs.search.brave.com,1,,,,21.0,3.594465636961452,{},{}
demo.pcapng,4782,1762971113.898503,2025-11-12T18:11:53.898503,183,,,53,50702,UDP,,,,,1,0,0,,,,,,imgs.search.brave.com,65,,,,21.0,3.594465636961452,{},{}
demo.pcapng,4783,1762971113.904078,2025-11-12T18:11:53.904078,325,,,53,58575,UDP,,,,,1,0,0,,,,,,imgs.search.brave.com,28,,,,21.0,3.594465636961452,{},{}
demo.pcapng,4784,1762971113.90773,2025-11-12T18:11:53.907730,165,,,53,58442,UDP,,,,,1,0,0,,,,,,imgs.search.brave.com,1,,108.159.80.47,,21.0,3.594465636961452,{},{}
demo.pcapng,4785,1762971113.909976,2025-11-12T18:11:53.909976,1292,,,54640,443,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4786,1762971113.910158,2025-11-12T18:11:53.910158,1292,,,54640,443,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4787,1762971113.910572,2025-11-12T18:11:53.910572,184,,,52969,443,TCP,,,,,0,0,1,,,,{},0x0018,,,,,,,,,
demo.pcapng,4788,1762971113.919018,2025-11-12T18:11:53.919018,1294,,,443,52969,TCP,,,,,0,0,1,,,,{},0x0010,,,,,,,,,
demo.pcapng,4789,1762971113.919018,2025-11-12T18:11:53.919018,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4790,1762971113.919018,2025-11-12T18:11:53.919018,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4791,1762971113.919018,2025-11-12T18:11:53.919018,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4792,1762971113.919018,2025-11-12T18:11:53.919018,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4793,1762971113.919018,2025-11-12T18:11:53.919018,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4794,1762971113.919018,2025-11-12T18:11:53.919018,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4795,1762971113.919018,2025-11-12T18:11:53.919018,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4796,1762971113.919018,2025-11-12T18:11:53.919018,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4797,1762971113.919018,2025-11-12T18:11:53.919018,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4798,1762971113.919018,2025-11-12T18:11:53.919018,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0018,,,,,,,,,
demo.pcapng,4799,1762971113.919162,2025-11-12T18:11:53.919162,74,,,52969,443,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4800,1762971113.921822,2025-11-12T18:11:53.921822,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4801,1762971113.921822,2025-11-12T18:11:53.921822,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4802,1762971113.921822,2025-11-12T18:11:53.921822,620,,,443,52969,TCP,,,,,0,0,1,,,,{},0x0018,,,,,,,,,
demo.pcapng,4803,1762971113.921822,2025-11-12T18:11:53.921822,1294,,,443,52969,TCP,,,,,0,0,1,,,,{},0x0010,,,,,,,,,
demo.pcapng,4804,1762971113.921822,2025-11-12T18:11:53.921822,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4805,1762971113.921822,2025-11-12T18:11:53.921822,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4806,1762971113.921822,2025-11-12T18:11:53.921822,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4807,1762971113.921822,2025-11-12T18:11:53.921822,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4808,1762971113.921822,2025-11-12T18:11:53.921822,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4809,1762971113.921822,2025-11-12T18:11:53.921822,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4810,1762971113.921822,2025-11-12T18:11:53.921822,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4811,1762971113.921822,2025-11-12T18:11:53.921822,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4812,1762971113.921822,2025-11-12T18:11:53.921822,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4813,1762971113.921822,2025-11-12T18:11:53.921822,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0018,,,,,,,,,
demo.pcapng,4814,1762971113.921822,2025-11-12T18:11:53.921822,1262,,,443,54640,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4815,1762971113.921987,2025-11-12T18:11:53.921987,74,,,52969,443,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4816,1762971113.922138,2025-11-12T18:11:53.922138,74,,,52969,443,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4817,1762971113.922874,2025-11-12T18:11:53.922874,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4818,1762971113.922874,2025-11-12T18:11:53.922874,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4819,1762971113.922874,2025-11-12T18:11:53.922874,1294,,,443,52969,TCP,,,,,0,0,1,,,,{},0x0010,,,,,,,,,
demo.pcapng,4820,1762971113.922874,2025-11-12T18:11:53.922874,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4821,1762971113.922874,2025-11-12T18:11:53.922874,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4822,1762971113.922874,2025-11-12T18:11:53.922874,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4823,1762971113.922874,2025-11-12T18:11:53.922874,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4824,1762971113.922874,2025-11-12T18:11:53.922874,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4825,1762971113.922965,2025-11-12T18:11:53.922965,74,,,52969,443,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4826,1762971113.925969,2025-11-12T18:11:53.925969,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4827,1762971113.925969,2025-11-12T18:11:53.925969,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4828,1762971113.925969,2025-11-12T18:11:53.925969,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0018,,,,,,,,,
demo.pcapng,4829,1762971113.925969,2025-11-12T18:11:53.925969,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4830,1762971113.925969,2025-11-12T18:11:53.925969,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4831,1762971113.925969,2025-11-12T18:11:53.925969,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4832,1762971113.925969,2025-11-12T18:11:53.925969,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4833,1762971113.925969,2025-11-12T18:11:53.925969,1294,,,443,52969,TCP,,,,,0,0,1,,,,{},0x0010,,,,,,,,,
demo.pcapng,4834,1762971113.925969,2025-11-12T18:11:53.925969,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4835,1762971113.925969,2025-11-12T18:11:53.925969,1294,,,443,52969,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4836,1762971113.925969,2025-11-12T18:11:53.925969,941,,,443,52969,TCP,,,,,0,0,1,,,,{},0x0018,,,,,,,,,
demo.pcapng,4837,1762971113.925969,2025-11-12T18:11:53.925969,1262,,,443,54640,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4838,1762971113.925969,2025-11-12T18:11:53.925969,1262,,,443,54640,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4839,1762971113.925969,2025-11-12T18:11:53.925969,1262,,,443,54640,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4840,1762971113.926192,2025-11-12T18:11:53.926192,74,,,52969,443,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4841,1762971113.926404,2025-11-12T18:11:53.926404,74,,,52969,443,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4842,1762971113.926659,2025-11-12T18:11:53.926659,1262,,,443,54640,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4843,1762971113.926659,2025-11-12T18:11:53.926659,961,,,443,54640,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4844,1762971113.929292,2025-11-12T18:11:53.929292,1292,,,54640,443,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4845,1762971113.929551,2025-11-12T18:11:53.929551,116,,,54640,443,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4846,1762971113.930667,2025-11-12T18:11:53.930667,241,,,54640,443,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4847,1762971113.931379,2025-11-12T18:11:53.931379,86,,,52973,443,TCP,,,,,0,0,0,,,,,0x0002,,,,,,,,,
demo.pcapng,4848,1762971113.931894,2025-11-12T18:11:53.931894,86,,,52974,443,TCP,,,,,0,0,0,,,,,0x0002,,,,,,,,,
demo.pcapng,4849,1762971113.93235,2025-11-12T18:11:53.932350,86,,,52975,443,TCP,,,,,0,0,0,,,,,0x0002,,,,,,,,,
demo.pcapng,4850,1762971113.93277,2025-11-12T18:11:53.932770,86,,,52976,443,TCP,,,,,0,0,0,,,,,0x0002,,,,,,,,,
demo.pcapng,4851,1762971113.933339,2025-11-12T18:11:53.933339,86,,,52977,443,TCP,,,,,0,0,0,,,,,0x0002,,,,,,,,,
demo.pcapng,4852,1762971113.934088,2025-11-12T18:11:53.934088,86,,,52978,443,TCP,,,,,0,0,0,,,,,0x0002,,,,,,,,,
demo.pcapng,4853,1762971113.938288,2025-11-12T18:11:53.938288,1514,,,443,54640,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4854,1762971113.940587,2025-11-12T18:11:53.940587,126,,,443,54640,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4855,1762971113.940587,2025-11-12T18:11:53.940587,105,,,443,54640,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4856,1762971113.94096,2025-11-12T18:11:53.940960,108,,,54640,443,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4857,1762971113.956731,2025-11-12T18:11:53.956731,86,,,443,52973,TCP,,,,,0,0,0,,,,,0x0012,,,,,,,,,
demo.pcapng,4858,1762971113.956862,2025-11-12T18:11:53.956862,74,,,52973,443,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4859,1762971113.957954,2025-11-12T18:11:53.957954,1294,,,52973,443,TCP,,,,,0,0,1,,,,{},0x0010,,,,,,,,,
demo.pcapng,4860,1762971113.957954,2025-11-12T18:11:53.957954,681,,,52973,443,TCP,,,,,0,0,1,imgs.search.brave.com,,,{},0x0018,,,,,,,,,
demo.pcapng,4861,1762971113.959873,2025-11-12T18:11:53.959873,86,,,443,52976,TCP,,,,,0,0,0,,,,,0x0012,,,,,,,,,
demo.pcapng,4862,1762971113.960025,2025-11-12T18:11:53.960025,74,,,52976,443,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4863,1762971113.96104,2025-11-12T18:11:53.961040,1294,,,52976,443,TCP,,,,,0,0,1,,,,{},0x0010,,,,,,,,,
demo.pcapng,4864,1762971113.96104,2025-11-12T18:11:53.961040,681,,,52976,443,TCP,,,,,0,0,1,imgs.search.brave.com,,,{},0x0018,,,,,,,,,
demo.pcapng,4865,1762971113.963197,2025-11-12T18:11:53.963197,86,,,443,52977,TCP,,,,,0,0,0,,,,,0x0012,,,,,,,,,
demo.pcapng,4866,1762971113.963321,2025-11-12T18:11:53.963321,74,,,52977,443,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4867,1762971113.964349,2025-11-12T18:11:53.964349,1294,,,52977,443,TCP,,,,,0,0,1,,,,{},0x0010,,,,,,,,,
demo.pcapng,4868,1762971113.964349,2025-11-12T18:11:53.964349,585,,,52977,443,TCP,,,,,0,0,1,imgs.search.brave.com,,,{},0x0018,,,,,,,,,
demo.pcapng,4869,1762971113.964369,2025-11-12T18:11:53.964369,86,,,443,52978,TCP,,,,,0,0,0,,,,,0x0012,,,,,,,,,
demo.pcapng,4870,1762971113.964452,2025-11-12T18:11:53.964452,74,,,52978,443,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4871,1762971113.965394,2025-11-12T18:11:53.965394,1294,,,52978,443,TCP,,,,,0,0,1,,,,{},0x0010,,,,,,,,,
demo.pcapng,4872,1762971113.965394,2025-11-12T18:11:53.965394,585,,,52978,443,TCP,,,,,0,0,1,imgs.search.brave.com,,,{},0x0018,,,,,,,,,
demo.pcapng,4873,1762971113.968483,2025-11-12T18:11:53.968483,86,,,443,52974,TCP,,,,,0,0,0,,,,,0x0012,,,,,,,,,
demo.pcapng,4874,1762971113.968596,2025-11-12T18:11:53.968596,74,,,52974,443,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4875,1762971113.969927,2025-11-12T18:11:53.969927,86,,,443,52975,TCP,,,,,0,0,0,,,,,0x0012,,,,,,,,,
demo.pcapng,4876,1762971113.970028,2025-11-12T18:11:53.970028,74,,,52975,443,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4877,1762971113.970234,2025-11-12T18:11:53.970234,1294,,,52974,443,TCP,,,,,0,0,1,,,,{},0x0010,,,,,,,,,
demo.pcapng,4878,1762971113.970234,2025-11-12T18:11:53.970234,681,,,52974,443,TCP,,,,,0,0,1,imgs.search.brave.com,,,{},0x0018,,,,,,,,,
demo.pcapng,4879,1762971113.970538,2025-11-12T18:11:53.970538,109,,,54640,443,UDP,,,,,0,0,0,,,,,,,,,,,,,,
demo.pcapng,4880,1762971113.971732,2025-11-12T18:11:53.971732,1294,,,52975,443,TCP,,,,,0,0,1,,,,{},0x0010,,,,,,,,,
demo.pcapng,4881,1762971113.971732,2025-11-12T18:11:53.971732,649,,,52975,443,TCP,,,,,0,0,1,imgs.search.brave.com,,,{},0x0018,,,,,,,,,
demo.pcapng,4882,1762971113.988909,2025-11-12T18:11:53.988909,74,,,443,52973,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4883,1762971113.989406,2025-11-12T18:11:53.989406,74,,,443,52973,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4884,1762971113.993123,2025-11-12T18:11:53.993123,1294,,,443,52973,TCP,,,,,0,0,1,,,,{},0x0010,,,,,,,,,
demo.pcapng,4885,1762971113.993294,2025-11-12T18:11:53.993294,86,,,52979,443,TCP,,,,,0,0,0,,,,,0x0002,,,,,,,,,
demo.pcapng,4886,1762971113.99372,2025-11-12T18:11:53.993720,1294,,,443,52973,TCP,,,,,0,0,1,,,,{},0x0010,,,,,,,,,
demo.pcapng,4887,1762971113.993763,2025-11-12T18:11:53.993763,74,,,52973,443,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4888,1762971113.994491,2025-11-12T18:11:53.994491,1294,,,443,52973,TCP,,,,,0,0,0,,,,,0x0018,,,,,,,,,
demo.pcapng,4889,1762971113.994491,2025-11-12T18:11:53.994491,1294,,,443,52973,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4890,1762971113.994546,2025-11-12T18:11:53.994546,74,,,52973,443,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4891,1762971113.996338,2025-11-12T18:11:53.996338,1128,,,443,52973,TCP,,,,,0,0,1,,,,{},0x0018,,,,,,,,,
demo.pcapng,4892,1762971113.997427,2025-11-12T18:11:53.997427,74,,,443,52976,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4893,1762971113.997967,2025-11-12T18:11:53.997967,74,,,443,52976,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4894,1762971113.999973,2025-11-12T18:11:53.999973,1294,,,443,52976,TCP,,,,,0,0,1,,,,{},0x0010,,,,,,,,,
demo.pcapng,4895,1762971114.001242,2025-11-12T18:11:54.001242,1294,,,443,52976,TCP,,,,,0,0,1,,,,{},0x0010,,,,,,,,,
demo.pcapng,4896,1762971114.001304,2025-11-12T18:11:54.001304,74,,,52976,443,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4897,1762971114.001713,2025-11-12T18:11:54.001713,138,,,52973,443,TCP,,,,,0,0,1,,,,{},0x0018,,,,,,,,,
demo.pcapng,4898,1762971114.002074,2025-11-12T18:11:54.002074,166,,,52973,443,TCP,,,,,0,0,1,,,,{},0x0018,,,,,,,,,
demo.pcapng,4899,1762971114.002076,2025-11-12T18:11:54.002076,1294,,,443,52976,TCP,,,,,0,0,0,,,,,0x0018,,,,,,,,,
demo.pcapng,4900,1762971114.002076,2025-11-12T18:11:54.002076,1294,,,443,52976,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4901,1762971114.002128,2025-11-12T18:11:54.002128,74,,,52976,443,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4902,1762971114.002354,2025-11-12T18:11:54.002354,74,,,52974,443,TCP,,,,,0,0,0,,,,,0x0011,,,,,,,,,
demo.pcapng,4903,1762971114.002542,2025-11-12T18:11:54.002542,74,,,52975,443,TCP,,,,,0,0,0,,,,,0x0011,,,,,,,,,
demo.pcapng,4904,1762971114.002696,2025-11-12T18:11:54.002696,74,,,52976,443,TCP,,,,,0,0,0,,,,,0x0011,,,,,,,,,
demo.pcapng,4905,1762971114.00275,2025-11-12T18:11:54.002750,74,,,52976,443,TCP,,,,,0,0,0,,,,,0x0014,,,,,,,,,
demo.pcapng,4906,1762971114.002933,2025-11-12T18:11:54.002933,74,,,52977,443,TCP,,,,,0,0,0,,,,,0x0011,,,,,,,,,
demo.pcapng,4907,1762971114.002947,2025-11-12T18:11:54.002947,74,,,443,52977,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4908,1762971114.002947,2025-11-12T18:11:54.002947,74,,,443,52977,TCP,,,,,0,0,0,,,,,0x0010,,,,,,,,,
demo.pcapng,4909,1762971114.003096,2025-11-12T18:11:54.003096,74,,,52978,443,TCP,,,,,0,0,0,,,,,0x0011,,,,,,,,,
demo.pcapng,4910,1762971114.003751,2025-11-12T18:11:54.003751,1128,,,443,52976,TCP,,,,,0,0,1,,,,{},0x0018,,,,,,,,,
demo.pcapng,4911,1762971114.004455,2025-11-12T18:11:54.004455,695,,,52973,443,TCP,,,,,0,0,1,,,,{},0x0018,,,,,,,,,
demo.pcapng,4912,1762971114.004601,2025-11-12T18:11:54.004601,312,,,52973,443,TCP,,,,,0,0,1,,,,{},0x0018,,,,,,,,,
demo.pcapng,4913,1762971114.004699,2025-11-12T18:11:54.004699,323,,,52973,443,TCP,,,,,0,0,1,,,,{},0x0018,,,,,,,,,
demo.pcapng,4914,1762971114.004809,2025-11-12T18:11:54.004809,241,,,52973,443,TCP,,,,,0,0,1,,,,{},0x0018,,,,,,,,,
demo.pcapng,4915,1762971114.004903,2025-11-12T18:11:54.004903,319,,,52973,443,TCP,,,,,0,0,1,,,,{},0x0018,,,,,,,,,
demo.pcapng,4916,1762971114.005009,2025-11-12T18:11:54.005009,317,,,52973,443,TCP,,,,,0,0,1,,,,{},0x0018,,,,,,,,,
demo.pcapng,4917,1762971114.005101,2025-11-12T18:11:54.005101,314,,,52973,443,TCP,,,,,0,0,1,,,,{},0x0018,,,,,,,,,
demo.pcapng,4918,1762971114.005196,2025-11-12T18:11:54.005196,317,,,52973,443,TCP,,,,,0,0,1,,,,{},0x0018,,,,,,,,,
demo.pcapng,4919,1762971114.005288,2025-11-12T18:11:54.005288,319,,,52973,443,TCP,,,,,0,0,1,,,,{},0x0018,,,,,,,,,
demo.pcapng,4920,1762971114.005398,2025-11-12T18:11:54.005398,317,,,52973,443,TCP,,,,,0,0,1,,,,{},0x0018,,,,,,,,,
demo.pcapng,4921,1762971114.005494,2025-11-12T18:11:54.005494,321,,,52973,443,TCP,,,,,0,0,1,,,,{},0x0018,,,,,,,,,
demo.pcapng,4922,1762971114.005598,2025-11-12T18:11:54.005598,324,,,52973,443,TCP,,,,,0,0,1,,,,{},0x0018,,,,,,,,,
